,ALogP98,CNS,Drug,HBA,HBD,MW,SMILES,TPSA,TPSA_S,cLogD_ACD_v15,cLogP_ACD_v15,cLogP_Biobyte,fsp3,mapKa,mbpKa,nArom,nAtoms
594,4.697,True,Prochlorperazine,4.0,0.0,373.94266,CN1CCN(CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl,9.7200003,35.02,4.0,4.6100001,4.3800001,0.40000001,,8.6400003,2.0,25.0
595,3.9760001,True,Propofol,1.0,1.0,178.27072,CC(C)c1cccc(c1O)C(C)C,20.23,20.23,4.1599998,4.1599998,3.9300001,0.5,,,1.0,13.0
596,2.54,True,Propranolol,3.0,2.0,259.34344,CC(C)NCC(COc1cccc2c1cccc2)O,41.48,41.48,0.98000002,3.0999999,2.75,0.38,,9.4300003,2.0,19.0
597,1.234,True,Pseudoephedrine,2.0,2.0,165.23219,CC(C(c1ccccc1)O)NC,32.259998,32.259998,-0.95999998,1.05,0.88999999,0.40000001,,9.3800001,1.0,12.0
598,-1.041,True,Pyrazinamide,3.0,1.0,123.1127,c1cnc(cn1)C(=O)N,68.870003,68.870003,-0.37,-0.37,-0.68000001,0.0,,,1.0,9.0
599,3.086,True,Pyrilamine,4.0,0.0,285.38403,CN(C)CCN(Cc1ccc(cc1)OC)c2ccccn2,28.6,28.6,0.83999997,2.75,3.23,0.34999999,,9.0200005,2.0,21.0
600,2.75,True,Pyrimethamine,4.0,2.0,248.71143,CCc1c(c(nc(n1)N)N)c2ccc(cc2)Cl,77.809998,77.809998,2.55,2.75,3.0,0.17,,6.7800002,2.0,17.0
601,5.862,True,Pyrvinium,1.0,0.0,382.52063,Cc1cc(c(n1c2ccccc2)C)/C=C/c3ccc4cc(ccc4[n+]3C)N(C)C,12.05,12.05,,,2.79,0.19,,,4.0,29.0
602,2.6559999,True,Quetiapine,6.0,1.0,383.50708,c1ccc2c(c1)C(=Nc3ccccc3S2)N4CCN(CC4)CCOCCO,48.299999,73.599998,1.48,1.5599999,2.99,0.38,,6.7600002,2.0,27.0
603,2.826,True,Ramelteon,2.0,1.0,259.34344,CCC(=O)NCCC1CCc2c1c3c(cc2)OCC3,38.330002,38.330002,2.5699999,2.5699999,2.48,0.56,,,1.0,19.0
604,3.119,True,Rasagiline,1.0,1.0,171.23833,C#CCNC1CCc2c1cccc2,12.03,12.03,2.1400001,2.27,2.52,0.33000001,,7.4899998,1.0,13.0
605,3.0769999,True,Reboxetine,4.0,1.0,313.39081,CCOc1ccccc1OC(c2ccccc2)C3CNCCO3,39.720001,39.720001,1.8,2.8199999,3.26,0.37,,8.3699999,2.0,23.0
606,1.666,True,Remifentanil,6.0,0.0,376.44672,CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC,76.150002,76.150002,2.0,2.05,1.96,0.55000001,,6.5599999,1.0,27.0
607,4.1589999,True,Riluzole,3.0,1.0,234.1983,c1cc2c(cc1OC(F)(F)F)sc(n2)N,48.139999,76.379997,2.8399999,2.8399999,3.23,0.12,,3.4100001,2.0,15.0
608,2.204,True,Rimantadine,1.0,1.0,179.30183,CC(C12CC3CC(C1)CC(C3)C2)N,26.02,26.02,0.19,3.0999999,3.96,1.0,,10.76,0.0,13.0
609,7.0009999,True,Rimonabant,3.0,1.0,463.78735,Cc1c(n(nc1C(=O)NN2CCCCC2)c3ccc(cc3Cl)Cl)c4ccc(cc4)Cl,50.16,50.16,6.0100002,6.0100002,6.4699998,0.27000001,,3.22,3.0,30.0
610,3.3169999,True,Risperidone,4.0,0.0,410.48447,Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F,61.939999,61.939999,2.0899999,2.8800001,2.71,0.51999998,,8.21,2.0,30.0
611,2.599,True,Rivastigmine,3.0,0.0,250.33669,CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C,32.779999,32.779999,0.93000001,2.1400001,2.0999999,0.5,,8.6199999,1.0,18.0
612,2.0669999,True,Rizatriptan,3.0,1.0,269.34485,CN(C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3,49.740002,49.740002,-0.97000003,0.95999998,1.1799999,0.33000001,,9.4899998,3.0,20.0
613,2.8710001,True,Rofecoxib,4.0,0.0,314.35565,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,60.439999,68.809998,1.34,1.34,1.8,0.12,,,2.0,22.0
614,2.9590001,True,Ropinirole,2.0,1.0,260.37457,CCCN(CCC)CCc1cccc2c1CC(=O)N2,32.34,32.34,1.2,3.1900001,2.8,0.56,,9.4499998,1.0,19.0
615,3.8540001,True,Ropivacaine,2.0,1.0,274.40115,CCCN1CCCCC1C(=O)Nc2c(cccc2C)C,32.34,32.34,2.72,3.0999999,3.1600001,0.58999997,,8.3599997,1.0,20.0
616,1.437,True,Rufinamide,3.0,1.0,238.19353,c1cc(c(c(c1)F)Cn2cc(nn2)C(=O)N)F,73.800003,73.800003,0.050000001,0.050000001,0.50999999,0.1,,,2.0,17.0
617,0.27500001,True,Saxagliptin,4.0,2.0,315.41,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,90.349998,90.349998,-1.04,-0.14,-0.02,0.88999999,,8.3000002,0.0,23.0
618,3.7939999,True,Selegiline,1.0,0.0,187.28078,CC(Cc1ccccc1)N(C)CC#C,3.24,3.24,2.5799999,2.95,3.02,0.38,,7.5300002,1.0,14.0
619,4.6799998,True,Sertindole,2.0,1.0,440.94083,c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O)F,40.509998,40.509998,4.0799999,5.2600002,5.27,0.38,,9.1000004,3.0,31.0
620,4.9959998,True,Sertraline,1.0,1.0,306.22958,CNC1CCC(c2c1cccc2)c3ccc(c(c3)Cl)Cl,12.03,12.03,2.77,4.8099999,5.3499999,0.28999999,,9.4700003,2.0,20.0
621,3.6389999,True,Sulindac,3.0,1.0,356.41058,CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)S(=O)C)F)CC(=O)O,54.369999,73.580002,0.55000001,3.5899999,3.1600001,0.15000001,4.2600002,,2.0,25.0
622,4.1079998,True,Suvorexant,5.0,0.0,450.92072,Cc1ccc(c(c1)C(=O)N2CCN(CCC2C)c3nc4cc(ccc4o3)Cl)n5nccn5,80.290001,80.290001,3.6199999,3.6199999,5.4000001,0.30000001,,4.1199999,4.0,32.0
623,2.789,True,Tacrine,2.0,1.0,198.26366,c1ccc2c(c1)c(c3c(n2)CCCC3)N,38.900002,38.900002,1.26,3.3199999,3.27,0.31,,9.6400003,2.0,15.0
624,2.1830001,True,Tadalafil,4.0,1.0,389.40396,CN1CC(=O)N2C(C1=O)Cc3c4ccccc4[nH]c3C2c5ccc6c(c5)OCO6,74.870003,74.870003,1.4299999,1.4299999,2.5799999,0.27000001,,,3.0,29.0
625,1.6440001,True,Talipexole,3.0,1.0,209.3112,C=CCN1CCc2c(sc(n2)N)CC1,42.150002,70.379997,1.02,1.2,1.14,0.5,,7.2199998,1.0,14.0
626,6.3189998,True,Tamoxifen,2.0,0.0,371.51456,CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCCN(C)C)/c3ccccc3,12.47,12.47,6.5799999,7.8800001,6.8200002,0.23,,8.6899996,3.0,28.0
627,3.4660001,True,Tapentadol,2.0,1.0,221.33852,CCC(c1cccc(c1)O)C(C)CN(C)C,23.469999,23.469999,1.21,3.22,3.1500001,0.56999999,,9.4499998,1.0,16.0
628,2.2030001,True,Tasimelteon,2.0,1.0,245.31686,CCC(=O)NCC1CC1c2cccc3c2CCO3,38.330002,38.330002,1.75,1.75,1.89,0.52999997,,,1.0,18.0
629,7.7989998,True,Telmisartan,4.0,1.0,514.61688,CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C,72.940002,72.940002,4.7399998,7.73,7.29,0.18000001,3.8299999,5.8699999,6.0,39.0
630,0.052000001,True,Temozolomide,5.0,1.0,194.15083,Cn1c(=O)n2cnc(c2nn1)C(=O)N,105.94,105.94,-1.3099999,-1.3099999,-0.81,0.17,,,1.0,14.0
631,5.335,True,Terbinafine,1.0,0.0,291.4299,CC(C)(C)C#C/C=C/CN(C)Cc1cccc2c1cccc2,3.24,3.24,6.4899998,6.6100001,5.96,0.33000001,,6.9200001,2.0,22.0
632,2.6500001,True,Terguride,2.0,2.0,340.46252,CCN(CC)C(=O)NC1CC2c3cccc4c3c(c[nH]4)CC2N(C1)C,51.369999,51.369999,2.6500001,3.3099999,2.78,0.55000001,,9.7799997,2.0,25.0
633,2.0910001,True,Teriflunomide,3.0,2.0,270.20724,C/C(=C(\C#N)/C(=O)Nc1ccc(cc1)C(F)(F)F)/O,73.120003,73.120003,0.079999998,2.51,2.1300001,0.17,5.1999998,,1.0,19.0
634,3.365,True,Tetrabenazine,4.0,0.0,317.42258,CC(C)CC1CN2CCc3cc(c(cc3C2CC1=O)OC)OC,38.77,38.77,3.4300001,3.48,3.46,0.63,,6.46,1.0,23.0
635,3.1199999,True,Thiopental,4.0,2.0,242.33781,CCCC(C)C1(C(=O)NC(=S)N=C1O)CC,61.689999,93.779999,-0.92000002,2.3800001,1.85,0.73000002,,10.72,0.0,16.0
636,3.533,True,Thiothixene,5.0,0.0,443.62524,CN1CCN(CC1)CC/C=C\2/c3ccccc3Sc4c2cc(cc4)S(=O)(=O)N(C)C,43.860001,77.529999,3.4200001,3.9400001,3.23,0.38999999,,8.1700001,2.0,30.0
637,4.8319998,True,Tiagabine,3.0,1.0,375.548,Cc1ccsc1C(=CCCN2CCCC(C2)C(=O)O)c3c(ccs3)C,40.540001,97.019997,3.1800001,5.6799998,2.77,0.44999999,3.8599999,9.4799995,2.0,25.0
638,3.927,True,Tianeptine,5.0,2.0,436.95218,CN1c2ccccc2C(c3ccc(cc3S1(=O)=O)Cl)NCCCCCCC(=O)O,86.709999,95.089996,0.02,2.5599999,1.52,0.38,4.75,7.4699998,2.0,29.0
639,1.127,True,Timolol,7.0,2.0,316.41965,CC(C)(C)NCC(COc1c(nsn1)N2CCOCC2)O,79.739998,107.98,-1.2,0.68000001,1.72,0.85000002,,9.5699997,1.0,21.0
640,1.817,True,Tizanidine,5.0,2.0,253.7113,c1cc(c(c2c1nsn2)NC3=NCCN3)Cl,62.200001,90.440002,0.31,0.64999998,2.0899999,0.22,,8.6700001,2.0,16.0
641,1.4450001,True,Tocainide,2.0,2.0,192.25754,Cc1cccc(c1NC(=O)C(C)N)C,55.119999,55.119999,0.31999999,0.75999999,0.25999999,0.36000001,,8.1000004,1.0,14.0
642,3.1300001,True,Tolcapone,5.0,2.0,273.24084,Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)O)[N+](=O)[O-],103.35,103.35,1.8,4.0700002,3.25,0.07,4.7800002,,2.0,20.0
643,3.267,True,Tolmetin,3.0,1.0,257.28448,Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)O,59.299999,59.299999,-1.52,1.55,2.21,0.2,4.2199998,,2.0,19.0
644,1.577,True,Topotecan,7.0,2.0,421.4458,CCC1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(c(c5c4)CN(C)C)O)O,103.2,103.2,0.44,1.08,0.73000002,0.34999999,,7.6500001,2.0,31.0
645,2.7,True,Tramadol,3.0,1.0,263.37518,CN(C)CC1CCCCC1(c2cccc(c2)OC)O,32.700001,32.700001,0.49000001,2.51,3.0999999,0.62,,9.6099997,1.0,19.0
646,1.193,True,Tranylcypromine,1.0,1.0,133.19034,c1ccc(cc1)C2CC2N,26.02,26.02,0.36000001,1.25,1.48,0.33000001,,8.7799997,1.0,10.0
647,2.418,True,Trazodone,4.0,0.0,371.86389,c1ccn2c(c1)nn(c2=O)CCCN3CCN(CC3)c4cccc(c4)Cl,42.389999,42.389999,1.49,1.66,4.3499999,0.37,,8.1099997,1.0,26.0
648,4.836,True,Trimipramine,2.0,0.0,294.43384,CC(CN1c2ccccc2CCc3c1cccc3)CN(C)C,6.48,6.48,3.21,5.1500001,5.4400001,0.40000001,,9.3800001,2.0,22.0
649,4.0749998,True,Triprolidine,2.0,0.0,278.39139,Cc1ccc(cc1)/C(=C\CN2CCCC2)/c3ccccn3,16.129999,16.129999,2.7,4.2199998,3.6300001,0.31999999,,8.9899998,2.0,21.0
650,5.8759999,True,Troglitazone,6.0,2.0,441.53986,Cc1c(c2c(c(c1O)C)CCC(O2)(C)COc3ccc(cc3)CC4C(=O)NC(=O)S4)C,84.860001,110.16,3.9400001,4.9899998,5.5799999,0.41999999,6.3400002,,2.0,31.0
651,2.608,True,Tropisetron,3.0,1.0,284.35287,CN1C2CCC1CC(C2)OC(=O)c3c[nH]c4c3cccc4,45.330002,45.330002,1.04,3.55,2.8800001,0.47,,10.0,2.0,21.0
652,2.5999999,True,Valdecoxib,3.0,1.0,314.35895,Cc1c(c(no1)c2ccccc2)c3ccc(cc3)S(=O)(=O)N,86.190002,94.57,1.7,1.71,1.83,0.059999999,,,3.0,22.0
653,2.7490001,True,Valproic acid,2.0,1.0,144.21143,CCCC(CCC)C(=O)O,37.290001,37.290001,0.16,2.72,2.76,0.88,4.8200002,,0.0,10.0
654,1.038,True,Varenicline,3.0,1.0,211.26242,c1cnc2cc3c(cc2n1)C4CC3CNC4,37.810001,37.810001,-1.33,0.74000001,0.89999998,0.38,,9.6000004,2.0,16.0
655,4.5359998,True,Vilazodone,4.0,2.0,441.52487,c1cc2c(cc1C#N)c(c[nH]2)CCCCN3CCN(CC3)c4ccc5c(c4)cc(o5)C(=O)N,102.29,102.29,,3.98,4.5799999,0.31,,8.5699997,4.0,33.0
656,4.2940001,True,Vinpocetine,3.0,0.0,350.45404,CCC12CCCN3C1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3,34.470001,34.470001,4.54,5.1399999,4.8299999,0.5,,7.8000002,2.0,26.0
657,2.072,True,Voriconazole,5.0,1.0,349.31046,CC(c1c(cncn1)F)C(Cn2cncn2)(c3ccc(cc3F)F)O,76.720001,76.720001,0.93000001,0.93000001,0.51999998,0.25,,2.72,3.0,25.0
658,1.8380001,True,Vorinostat,3.0,3.0,264.32019,c1ccc(cc1)NC(=O)CCCCCCC(=O)NO,78.43,78.43,0.86000001,0.86000001,0.99000001,0.43000001,,,1.0,19.0
659,4.5040002,True,Vortioxetine,3.0,1.0,298.44568,Cc1ccc(c(c1)C)Sc2ccccc2N3CCNCC3,15.27,40.57,3.0799999,4.2600002,5.4200001,0.33000001,,8.8500004,2.0,21.0
660,1.865,True,Zaleplon,4.0,0.0,305.33389,CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C,74.279999,74.279999,0.86000001,0.86000001,1.4400001,0.18000001,,,3.0,23.0
661,4.2140002,True,Ziprasidone,4.0,1.0,412.93564,c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5,48.470001,76.709999,3.1900001,4.0,4.71,0.33000001,,8.4099998,3.0,28.0
662,2.457,True,Zolmitriptan,3.0,2.0,287.35684,CN(C)CCc1c[nH]c2c1cc(cc2)CC3COC(=O)N3,57.360001,57.360001,-0.28999999,1.64,1.29,0.44,,9.5200005,2.0,21.0
663,3.628,True,Zolpidem,2.0,0.0,307.38953,Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C,37.610001,37.610001,3.01,3.0699999,3.03,0.25999999,,6.25,3.0,23.0
664,0.41100001,True,Zonisamide,3.0,1.0,212.22571,c1ccc2c(c1)c(no2)CS(=O)(=O)N,86.190002,94.57,-0.1,-0.1,-0.36000001,0.12,,,2.0,14.0


